Registro Federal de Establecimientos de Salud

Fecha de creación de la lista: 6 de mayo de 2020 20:33

Filtros aplicados: Tipología: Establecimiento de salud sin internación de diagnóstico y tratamiento; Dependencia: Municipal; Dependencia: Provincial; Tipo de establecimiento: ESTABLECIMIENTO DE SALUD; 

Código;Nombre;Provincia;Dependencia;Tipología;Localidad;Departamento;Domicilio;CP;Teléfono;Categoría de tipología;Origen de financiamiento;Latitud;Longitud
50860352192757;PUESTO SANITARIO (BANDA RURAL SUR) EL BARRIAL;Santiago del Estero;Provincial;ESSIDT;LA BANDA;BANDA;LA BANDA;4300;0385156978431;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.683596488172782;-64.0041360858595
50860352192268;PUESTO SANITARIO (BANDA RURAL SUR) EL GRAN PORVENIR;Santiago del Estero;Provincial;ESSIDT;EL PORVENIR;BANDA;EMPALME A 3 KM. DE LA RUTA 5;4301;0385154353854;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-26.50999957907522;-63.64929369091442
50860352192581;PUESTO SANITARIO (BANDA RURAL SUR) NUEVO LIBANO;Santiago del Estero;Provincial;ESSIDT;NUEVA LIBANO;BANDA;LA BANDA;4300;0385156978431;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.7;-64.11669999999998
50860352192795;PUESTO SANITARIO (BANDA RURAL SUR) SAN JOSE;Santiago del Estero;Provincial;ESSIDT;LA BANDA;BANDA;SAN JOSE - LA BANDA;4300;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-28.496152;-62.988110000000006
50860352192611;PUESTO SANITARIO (BANDA RURAL SUR) SEÑORA PUJIO;Santiago del Estero;Provincial;ESSIDT;LA BANDA;BANDA;LA BANDA;4300;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.97;-63.710000000000036
50860352192583;PUESTO SANITARIO (BANDA RURAL SUR) TAJAMAR;Santiago del Estero;Provincial;ESSIDT;TAJAMAR;BANDA;Sin datos;4301;0385156978431;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.6333;-63.983299999999986
50861612192683;PUESTO SANITARIO (BANDA RURAL SUR) TRAMO 26;Santiago del Estero;Provincial;ESSIDT;TRAMO 26;ROBLES;sin datos;4308;0385154114977;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-29.35323;-63.09859
50861472192236;PUESTO SANITARIO (CAPITAL RURAL NORTE) ANTILO;Santiago del Estero;Provincial;ESSIDT;ANTILO;RÍO HONDO;ANTILO;4225;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.584676;-64.953282
50860492192843;PUESTO SANITARIO (CAPITAL RURAL NORTE) ESCUELA DE LA ESTANCITA;Santiago del Estero;Provincial;ESSIDT;SAN LORENZO;CAPITAL;RUTA 64 pasar SAN LORENZO 5 KM A LA DERECHA;4201;0385155022647;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.53799;-64.32475
50860492192746;PUESTO SANITARIO (CAPITAL RURAL NORTE) NUEVA ESPERANZA;Santiago del Estero;Provincial;ESSIDT;SANTIAGO DEL ESTERO;CAPITAL;ZONA RURAL CAPITAL NORTE;4200;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.44425;-64.29913999999997
50861472192238;PUESTO SANITARIO (CAPITAL RURAL NORTE) POCITOS;Santiago del Estero;Provincial;ESSIDT;CHAÑAR POCITO;RÍO HONDO;RUTA NACIONAL 9 KM 10 (DESDE LA LOCALIDAD DE LA PUERTA);4225;null;Con atención médica general por lo menos 3 días de la semana;Público;-27.769987966240198;-64.35808181762695
50860492192265;PUESTO SANITARIO (CAPITAL RURAL NORTE) RAMON CARRILLO - EL DEAN - RUTA 211;Santiago del Estero;Provincial;ESSIDT;EL DEAN;CAPITAL;El Dean S/N;4201;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.78077164334821;-64.248046875
50860492192237;PUESTO SANITARIO (CAPITAL RURAL NORTE) REMES.;Santiago del Estero;Provincial;ESSIDT;REMES;CAPITAL;REMES;4203;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.866640234203306;-64.48333364724022
50861472192375;PUESTO SANITARIO (CAPITAL RURAL NORTE) RODEO DE SORIA;Santiago del Estero;Provincial;ESSIDT;RODEO DE SORIA;RÍO HONDO;RUTA  NACIONAL 9 KM. 30 DESDE SANTIAGO;4201;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.41484;-64.34820000000002
50860492192440;PUESTO SANITARIO (CAPITAL RURAL NORTE) SAN ANTONIO;Santiago del Estero;Provincial;ESSIDT;SAN ANTONIO NORTE;CAPITAL;SOBRE EX RUTA NACIONAL 9 ANTES DEL DIQUE LOS QUIROGA;4201;0385 - 4224465 (MRIO. SALUD) 4222191 (ATENC. MED.);Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.671703218539246;-64.36950927974976
50860492192845;PUESTO SANITARIO (CAPITAL RURAL NORTE) SAN BENITO;Santiago del Estero;Provincial;ESSIDT;SAN BENITO;CAPITAL;RUTA 64 pasar LUJAN A LA IZQ. 28 KM TIERRA - CAPITAL;4206;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-28.08605;-64.29232000000002
50860492192279;PUESTO SANITARIO (CAPITAL RURAL SUR) ESTACION ZANJON;Santiago del Estero;Provincial;ESSIDT;EL ZANJON;CAPITAL;RUTA 9 (3 KM A LA DERECHA);4206;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.91403698936652;-64.24847406147819
50860492192336;PUESTO SANITARIO (CAPITAL RURAL SUR) MACO;Santiago del Estero;Provincial;ESSIDT;MACO;CAPITAL;INDEPENDENCIA PROLONGACIÓN S/Nº;4206;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.849929;-64.23337700000002
50860492192342;PUESTO SANITARIO (CAPITAL RURAL SUR) MAQUITO.;Santiago del Estero;Provincial;ESSIDT;MAQUITO;CAPITAL;RUTA PROV. 28 (CAMINO DE LA COSTA);4206;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.849993429514466;-64.23332324623516
50860492192366;PUESTO SANITARIO (CAPITAL RURAL SUR) PUESTITO DE SAN ANTONIO;Santiago del Estero;Provincial;ESSIDT;PUESTO DE SAN ANTONIO;CAPITAL;PRINCIPAL ENTRE IGLESIA Y ESCUELA NACIONAL SAN JOSE KALAZANS;3064;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.86;-64.25999999999999
50860492192387;PUESTO SANITARIO (CAPITAL RURAL SUR) SAN PEDRO;Santiago del Estero;Provincial;ESSIDT;SAN PEDRO;CAPITAL;Junto a Escuela y 60 mts de Destacamento Policial;4206;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.95363874535859;-65.16125392896356
50860492192395;PUESTO SANITARIO (CAPITAL RURAL SUR) SANTA MARIA;Santiago del Estero;Provincial;ESSIDT;SANTA MARIA;CAPITAL;a 200 mts del B° Santa María;4206;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.97836005610219;-64.22608664631298
50860492192396;PUESTO SANITARIO (CAPITAL RURAL SUR) SANTA ROSA;Santiago del Estero;Provincial;ESSIDT;SANTA ROSA;CAPITAL;CAMINO VECINAL PROLONGACION INDEPENDENCIA;4206;null;Con atención médica general por lo menos 3 días de la semana;Público;-29.18331619349861;-63.36666128038814
50860492192429;PUESTO SANITARIO (CAPITAL RURAL SUR) VILLA ZANJON;Santiago del Estero;Provincial;ESSIDT;EL ZANJON;CAPITAL;RUTA 9 KM. 8 DESDE CAPITAL- AL LADO DE LA IGLESIA;4206;0385-155121451;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.914022650068183;-64.2485850155299
50860492192432;PUESTO SANITARIO (CAPITAL RURAL SUR) VUELTA DE LA BARRANCA;Santiago del Estero;Provincial;ESSIDT;VUELTA DE LA BARRANCA;CAPITAL;PROLONGACION INDEPENDENCIA S/N°;4206;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-29.22828;-63.59055999999998
50860492192609;PUESTO SANITARIO (CAPITAL RURAL SUR) ZANJON Y CANAL;Santiago del Estero;Provincial;ESSIDT;ZANJON;CAPITAL;ZANJON Y CANAL SAN MARTIN;4206;0351-153413009;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.914025020205038;-64.24857696890285
50660492173303;PUESTO SANITARIO - BARRIO COOPERATIVA;Salta;Provincial;ESSIDT;GENERAL GUEMES;GENERAL GÜEMES;CALLE JULIO A. ROCA ESQUINA CAFAYATE;4430;null;Con atención médica general por lo menos 3 días de la semana;Público;-24.662631221790868;-65.05397310483659
50661262173290;PUESTO SANITARIO - BARRIO ESTACION;Salta;Provincial;ESSIDT;SAN RAMON DE LA NUEVA ORAN;ORÁN;PADRE JESUS PRIETO ENTRE ALBERDI Y AVENIDA FERROCARRIL;4530;null;Con atención médica general por lo menos 3 días de la semana;Público;-23.136085628409745;-64.33171570301056
50860562192587;PUESTO SANITARIO 12 DE OCTUBRE (MONTE QUEMADO);Santiago del Estero;Provincial;ESSIDT;MONTE QUEMADO;COPO;GUEMES Y ESPAÑA;3714;3844569463;Con atención médica general por lo menos 3 días de la semana;Público;-25.8034560439101;-62.830415278667715
50580352167815;PUESTO SANITARIO 14 DE OCTUBRE (POR NOMIVAC);Neuquén;Provincial;ESSIDT;NEUQUEN;CONFLUENCIA;Elías Ramón Troitiño 2000;8300;299 433 0083;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-38.9262826667457;-68.0713555204481
50140282232437;PUESTO SANITARIO 9 DE JULIO;Córdoba;Municipal;ESSIDT;VILLA DE SOTO;CRUZ DEL EJE;AVENIDA 25 DE MAYO 220;5284;03549-480507;Con atención médica general por lo menos 3 días de la semana;Público;-30.856228;-64.99999100000002
50861192192613;PUESTO SANITARIO 9 DE JULIO (PARAJE) (HOSPTINTINA);Santiago del Estero;Provincial;ESSIDT;TINTINA;MORENO;PARAJE 9 DE JULIO - TINTINA - DPTO MORENO;3743;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.02745984194146;-62.704795360477874
50220772126613;PUESTO SANITARIO A COLONIA POPULAR;Chaco;Provincial;ESSIDT;COLONIA POPULAR;LIBERTAD;PLANTA URBANA S/N;3505;(03722) 49-6600;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.2737198;-59.152431500000034
50141472231668;PUESTO SANITARIO ABELARDO;Córdoba;Municipal;ESSIDT;POTRERO DE GARAY;SANTA MARÍA;LOS MOLINOS S/Nº;5189;(03547) 48-8314;Con atención médica general por lo menos 3 días de la semana;Público;-31.28089820501157;-64.4677734375
50580072167234;PUESTO SANITARIO ABRA ANCHA (POR REMEDIAR);Neuquén;Provincial;ESSIDT;ALUMINE;ALUMINÉ;área rural de Aluminé;8422;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-39.234447;-70.923114
50660702173304;PUESTO SANITARIO ABRA DE ARAGUYOC;Salta;Provincial;ESSIDT;IRUYA;IRUYA;ABRA DE ARAGUYOC;4633;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-22.774900453200335;-65.14328241348267
50661612174347;PUESTO SANITARIO ABRA DE MECOYITA;Salta;Provincial;ESSIDT;MECOYITA;SANTA VICTORIA;PARAJE ABRA DE MECOYITA;9111;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-22.185507507306678;-64.91958618164062
50661612174350;PUESTO SANITARIO ABRA DE SANTA CRUZ;Salta;Provincial;ESSIDT;ABRA DE SANTA CRUZ;SANTA VICTORIA;PARAJE ABRA DE SANTA CRUZ;9111;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-22.103779643558045;-65.0218802690506
50660702173305;PUESTO SANITARIO ABRA DEL SAUCE;Salta;Provincial;ESSIDT;IRUYA;IRUYA;ABRA DEL SAUCE;4633;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-22.640320709390238;-65.15841543674469
50860352192200;PUESTO SANITARIO ABRA GRANDE (HOSP POZO HONDO);Santiago del Estero;Provincial;ESSIDT;ABRA GRANDE;BANDA;CALLE PUBLICA S/N CORTA A RUTA NAC. 34;4336;0385-4240106;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.283302472603925;-64.3666612207835
50660562173306;PUESTO SANITARIO ACAMBUCO;Salta;Provincial;ESSIDT;AGUARAY;GRL. JOSÉ DE SAN MARTÍN;ACAMBUCO;4568;null;Con atención médica general por lo menos 3 días de la semana;Público;-22.166471641939275;-63.91000270843506
50861472192201;PUESTO SANITARIO ACOS (HOSP TERMAS);Santiago del Estero;Provincial;ESSIDT;TERMAS DE RIO HONDO;RÍO HONDO;RUTA PROVINCIAL 93 - A 12 KM DE VILLA RÍO HONDO;4220;03858-15447900;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.514894265984818;-64.86491203308105
50661612174355;PUESTO SANITARIO ACOYTE;Salta;Provincial;ESSIDT;ACOYTE;SANTA VICTORIA;PARAJE ACOYTE;4405;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-22.283427873759948;-65.01691818237305
50861192192202;PUESTO SANITARIO AEROLITO (HOSP QUIMILI);Santiago del Estero;Provincial;ESSIDT;AEROLITO;MORENO;RUTA 92 KM 10 DESDE OTUMPA - AEROLITO;3741;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.23258571816332;-62.377437114628265
50861332192204;PUESTO SANITARIO AGUA AMARGA (HOSP EL MOJON);Santiago del Estero;Provincial;ESSIDT;AGUA AMARGA;PELLEGRINI;RUTA PROV. 4 KM. 25 (DESDE LA FRAGUA);4197;0381-155675693;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.000408003521738;-63.314208984375
50620842170229;PUESTO SANITARIO AGUADA CECILIO;Río Negro;Provincial;ESSIDT;VALCHETA;VALCHETA;RURAL S/N;8536;(02934) 49-3335;Con guardia permanente;Público;-40.8477300;-65.8430500
50620912170230;PUESTO SANITARIO AGUADA DE GUERRA;Río Negro;Provincial;ESSIDT;AGUADA DE GUERRA;25 DE MAYO;RURAL S/N°;8424;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-41.06637;-68.38310999999999
50581122167697;PUESTO SANITARIO AGUADA DEL OVERO (POR NOMIVAC);Neuquén;Provincial;ESSIDT;ZAPALA;ZAPALA ;paraje El Overo, dependiente área programa Htal Zapala;8340;02942423704;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-38.95727304112802;-70.08453369140625
50620352170231;PUESTO SANITARIO AGUADA GUZMAN;Río Negro;Provincial;ESSIDT;AGUADA GUZMAN;EL CUY;AGUADA GUZMAN;8333;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-39.98178;-68.87574000000001
50661192173308;PUESTO SANITARIO AGUADITAS;Salta;Provincial;ESSIDT;MOLINOS;MOLINOS;PARAJE LA AGUADITA;4419;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-25.391953463207688;-66.38708978891373
50660702173109;PUESTO SANITARIO AGUANITA;Salta;Provincial;ESSIDT;IRUYA;IRUYA;PARAJE AGUANITAS;4633;null;Con atención médica general por lo menos 3 días de la semana;Público;-22.709523655854582;-65.09718060493469
50660422173307;PUESTO SANITARIO AGUAS NEGRAS;Salta;Provincial;ESSIDT;CHICOANA;CHICOANA;PARAJE AGUA NEGRA RUTA PROVINCIAL Nº 33;4423;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-25.153283543460287;-65.69421392079676
50661332173309;PUESTO SANITARIO AGUAS VERDES;Salta;Provincial;ESSIDT;ALTO DE LA SIERRA;RIVADAVIA;CALLE S/Nº;4561;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-22.49736712607913;-62.405937910079956
50860142192205;PUESTO SANITARIO AGUSTINA LIBARONA (CAMPO GALLO);Santiago del Estero;Provincial;ESSIDT;AGUSTINA LIBARONA;ALBERDI;LIBARONA - DPTO. ALBERDI;3741;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-26.766110584113004;-62.71668291083188
50861332192206;PUESTO SANITARIO AHI VEREMOS (HOSP MOJON);Santiago del Estero;Provincial;ESSIDT;AHI VEREMOS;PELLEGRINI;RUTA 29 KM 65 (AL N DESDE NUEVA ESPERANZA);4197;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-25.86620486906065;-63.96663522711606
50260352129195;PUESTO SANITARIO ALBORADA - TREVELIN;Chubut;Provincial;ESSIDT;TREVELIN;FUTALEUFÚ;JUAN JOSE PASO N° 200;9203;02945-480564;Con atención médica general por lo menos 3 días de la semana;Público;-43.0982888;-71.4639105
50260842129196;PUESTO SANITARIO ALDEA APELEG;Chubut;Provincial;ESSIDT;ALDEA APELEG;RÍO SENGUER;Ruta 40;9033;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-44.68414260816391;-70.85082104801586
50260842129197;PUESTO SANITARIO ALDEA BELEIRO;Chubut;Provincial;ESSIDT;LAGO BLANCO;RÍO SENGUER;Ruta N° 26;9039;2903-490439;Con guardia permanente;Público;-45.08903556483102;-70.400390625
50260562129198;PUESTO SANITARIO ALDEA EPULEF;Chubut;Provincial;ESSIDT;ALDEA EPULEF;LANGUIÑEO;AREA RURAL;9201;null;Con guardia permanente;Público;-42.553080288955805;-68.994140625
50260352129199;PUESTO SANITARIO ALDEA ESCOLAR  LOS RAPIDOS;Chubut;Provincial;ESSIDT;ALDEA ESCOLAR;FUTALEUFÚ;RUTA PROVINCIAL 254;9201;null;Con guardia permanente;Público;-43.06888777416961;-71.103515625
50141822231612;PUESTO SANITARIO ALDEA SANTA MARIA;Córdoba;Municipal;ESSIDT;ALDEA SANTA MARIA;UNIÓN;Avenida Los Fresnos S/Nº;2651;(03463) 42-1116;Con atención médica general por lo menos 3 días de la semana;Público;-33.69749396908052;-62.91114807128906
50861332192153;PUESTO SANITARIO ALGARROBAL VIEJO (HOSP EL MOJON);Santiago del Estero;Provincial;ESSIDT;ALGARROBAL VIEJO;PELLEGRINI;ALGARROBAL VIEJO;4197;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-25.716633371620343;-64.03333774208477
50861192192207;PUESTO SANITARIO ALHUAMPA (HOSP TINTINA);Santiago del Estero;Provincial;ESSIDT;ALHUAMPA;MORENO;Ruta Provincial 92;3741;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.1365965;-62.5352302
50660702173256;PUESTO SANITARIO ALISO;Salta;Provincial;ESSIDT;IRUYA;IRUYA;PARAJE LOS ALISOS;4633;null;Con atención médica general por lo menos 3 días de la semana;Público;-22.842903211477694;-65.05056381225586
50661402173310;PUESTO SANITARIO ALMIRANTE BROWN;Salta;Provincial;ESSIDT;EL POTRERO (APEADERO COCHABAMBA);ROSARIO DE LA FRONTERA;RUTA Nº 34 KM 1450 - ALMIRANTE BROWN;4421;null;Con guardia permanente;Público;-25.896018520038247;-64.76582050323486
50860632193315;PUESTO SANITARIO ALTO BELLO (VILLA LA PUNTA);Santiago del Estero;Provincial;ESSIDT;SOL DE MAYO;CHOYA;ALTO BELLO - DEPARTAMENTO CHOYA;4203;3854386034;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-28.14293;-64.49822
50140282232387;PUESTO SANITARIO ALTO DE LOS QUEBRACHOS;Córdoba;Municipal;ESSIDT;ALTO DE LOS QUEBRACHOS;CRUZ DEL EJE;Sobre Ruta Prov. A 75, a 40 Km de Cruz del Eje.;5281;03549-423805;Con atención médica general por lo menos 3 días de la semana;Público;-30.351546261929023;-64.70672607421875
50661192173311;PUESTO SANITARIO ALUMBRE;Salta;Provincial;ESSIDT;MOLINOS;MOLINOS;CALLE S/Nº - SECLANTAS;4419;null;Con atención médica general por lo menos 3 días de la semana;Público;-25.19311217650193;-66.44148230552673
50661192173312;PUESTO SANITARIO AMAICHA;Salta;Provincial;ESSIDT;MOLINOS;MOLINOS;FINCA AMAICHA;4419;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-25.558746768272222;-66.40204310417175
50861192192208;PUESTO SANITARIO AMAMA (HOSP TINTINA);Santiago del Estero;Provincial;ESSIDT;AMAMA;MORENO;Por Ruta 5 hacia el (N) 165 km de la Capital;4353;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.20992683516894;-63.04235172254266
50861262192154;PUESTO SANITARIO AMBARGASTA (OJO DE AGUA);Santiago del Estero;Provincial;ESSIDT;AMBARGASTA;OJO DE AGUA;RUTA NAC. 9 KM. 50 (DESDE VILLA OJO DE AGUA);5251;03856-15433425;Con atención médica general por lo menos 3 días de la semana;Público;-29.050778538168156;-63.96028679608207
50661542173313;PUESTO SANITARIO AMBLAYO;Salta;Provincial;ESSIDT;SAN CARLOS;SAN CARLOS;RUTA Nº 33 KM 45 AMBLAYO;4427;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-25.5447792314464;-65.82027196884155
50140072232465;PUESTO SANITARIO AMBOY;Córdoba;Municipal;ESSIDT;AMBOY;CALAMUCHITA;Calle Pública S/N;5199;(03546) 49-1014;Con atención médica general por lo menos 3 días de la semana;Público;-32.18258649653828;-64.58450317382812
50861472192209;PUESTO SANITARIO AMICHA (HOSP TERMAS);Santiago del Estero;Provincial;ESSIDT;TERMAS DE RIO HONDO;RÍO HONDO;CAMINO VECINAL A 9 KM DE VILLA RIO HONDO;4220;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-27.6333;-64.85000000000002
50861262192210;PUESTO SANITARIO AMOLADERAS (OJO DE AGUA);Santiago del Estero;Provincial;ESSIDT;AMOLADERAS;OJO DE AGUA;AMOLADERAS;5255;03856421032;Con atención médica general por lo menos 3 días de la semana;Público;-29.6167;-63.55000000000001
50660982173314;PUESTO SANITARIO AMPASCACHI;Salta;Provincial;ESSIDT;CORONEL MOLDES;LA VIÑA;FINCA AMPASCACHI - RUTA NACIONAL 68;4421;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-25.35225299832881;-65.52824378013611
52260982129352;PUESTO SANITARIO ANA HORTENCIA SAAVEDRA;Chubut;Provincial;ESSIT;RIO PICO;TEHUELCHES;Comuna Rural Atilio Viglione;9225;null;Otros;Público;-44.204851;-71.35368299999999
50141822232575;PUESTO SANITARIO ANA ZUMARAN;Córdoba;Municipal;ESSIDT;ANA ZUMARAN;UNIÓN;CALLE PÚBLICA S/N;5905;0353-4532553;Con atención médica general por lo menos 3 días de la semana;Público;-32.390108840272994;-63.054656982421875
50861262192148;PUESTO SANITARIO ANCAS MAYU (OJO DE AGUA);Santiago del Estero;Provincial;ESSIDT;OJO DE AGUA;OJO DE AGUA;Camino S/N A 30 km. de Ojo de Agua;5250;03856421032;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-29.501367108886207;-63.69420862189145
50860212192194;PUESTO SANITARIO ANCOCHA (MEDELLIN);Santiago del Estero;Provincial;ESSIDT;ANCOCHA;ATAMISQUI;CALLE UNICA S/N FRENTE A LA POLICIA;4201;03845-492201;Con atención médica general por lo menos 3 días de la semana;Público;-28.49239;-63.44853999999998
50620702170377;PUESTO SANITARIO ANECON GRANDE;Río Negro;Provincial;ESSIDT;COMALLO;PILCANIYEU;ANECON GRANDE S/N;8416;02940-493045;Con atención médica general por lo menos 3 días de la semana;Público;-41.32151;-70.27420000000001
50861682192092;PUESTO SANITARIO ANGA (HOSP VILLA SALVINA);Santiago del Estero;Provincial;ESSIDT;ANGA;SALAVINA;ANGA - DPTO SALAVINA;4321;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-29.016650157604662;-63.349993050087505
50661262174331;PUESTO SANITARIO ANGOSTO DE PARANI;Salta;Provincial;ESSIDT;PARANI;ORÁN;ANGOSTO DEL PARANÍ;4531;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-23.251016645869594;-64.72264766693115
50860352192212;PUESTO SANITARIO ANTAJE (CLODOMIRA);Santiago del Estero;Provincial;ESSIDT;LA BANDA;BANDA;PARAJE RURAL S/ RUTA 34 VIEJA KM 735;4300;154734354;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-27.732388623955092;-64.2110538482666
50861192192213;PUESTO SANITARIO ARBOL BLANCO (SACHAYOJ);Santiago del Estero;Provincial;ESSIDT;ÁRBOL BLANCO;MORENO;RUTA PROVINCIAL Nº 96;3731;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-26.834728471609854;-61.9622583387536
50860072192214;PUESTO SANITARIO ARGENTINA (SELVA);Santiago del Estero;Provincial;ESSIDT;ARGENTINA;AGUIRRE;CAMINO VECINAL Y RUTA 34 KM 438 PARAJE  ARGENTINA;2354;null;Con atención médica diaria y con especialidades y/o otras profesiones;Público;-29.53688178309568;-62.26594305029721
50861892192215;PUESTO SANITARIO ARRAGA (HOSP LORETO);Santiago del Estero;Provincial;ESSIDT;ARRAGA;SILÍPICA;Ruta Nacional 9;4206;null;Con atención médica general por lo menos 3 días de la semana;Público;-27.8081557;-64.29523230000001
50580352167125;PUESTO SANITARIO ARROYITO;Neuquén;Provincial;ESSIDT;ARROYITO;CONFLUENCIA;RUTA 22 S/Nº;8422;0299-4929520;Con atención médica general por lo menos 3 días de la semana;Público;-39.07704247384314;-68.56636047363281
50861682192216;PUESTO SANITARIO ASINGASTA (HOSP TELARES);Santiago del Estero;Provincial;ESSIDT;BARRANCAS;SALAVINA;SIN CALLE;4319;null;Con atención médica general por lo menos 3 días de la semana;Público;-28.66665415273592;-63.549992948765066
50861892192155;PUESTO SANITARIO ASSAN HAICK DE NUEVA FRANCIA (HOSP LORETO);Santiago del Estero;Provincial;ESSIDT;NUEVA FRANCIA;SILÍPICA;NUEVA FRANCIA;4206;null;Con atención médica general por lo menos 3 días de la semana;Público;-28.182404155176886;-64.2013685702841
50861752192217;PUESTO SANITARIO ATOJ POZO (HOSP BREA POZO);Santiago del Estero;Provincial;ESSIDT;ATOJ POZO;SAN MARTÍN;Desde Brea pozo;4313;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-28.306194320289396;-64.15191650390625
50620912170232;PUESTO SANITARIO ATRAICO;Río Negro;Provincial;ESSIDT;INGENIERO JACOBACCI;25 DE MAYO;ATRAICO;8418;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-41.51639;-69.51722999999998
50580492167869;PUESTO SANITARIO ATREUCO ABAJO;Neuquén;Provincial;ESSIDT;ATREUCO (RAI);HUILICHES;Comunidad Atreuco, dependiente del Hospital Junín de los Andes;8373;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-39.7271139705304;-71.07163862497407
50580492167868;PUESTO SANITARIO AUCAPAN CENTRO;Neuquén;Provincial;ESSIDT;AUCAPAN ABAJO;HUILICHES;Comunidad Linares, dependientte de Hospital Junín de los Andes;8373;null;Sin atención médica en forma periódica (menor a 3 veces por semana);Público;-39.6409160398103;-71.06679580844798
50140492232311;PUESTO SANITARIO AVELLANEDA DR. RAFAEL RECIO;Córdoba;Municipal;ESSIDT;AVELLANEDA;ISCHILÍN;AVELLANEDA DPTO. ISCHILIN CALLE PUBLICA S/N C.P. 5;5212;03521-421225;Con atención médica general por lo menos 3 días de la semana;Público;-30.59167141444739;-64.21285629272461
50860772192218;PUESTO SANITARIO AVERIAS (BANDERA);Santiago del Estero;Provincial;ESSIDT;AVERIAS;GENERAL TABOADA;Calle Pública - Ruta Provincial 21 Km. 52 (Desde Añatuya);3766;0385-4911200;Con atención médica general por lo menos 3 días de la semana;Público;-28.4468;-62.27010999999999
50861052192219;PUESTO SANITARIO AYUNCHA (HOSP LORETO);Santiago del Estero;Provincial;ESSIDT;AYUNCHA;LORETO;Por ruta 157 a 16 km. desde ruta 9 Km. 1057;4208;0385-154815713;Con atención médica general por lo menos 3 días de la semana;Público;-28.30438068296277;-64.18212890625
