Registro Federal de Establecimientos de Salud

Fecha de creación de la lista: 8 de mayo de 2020 23:40

Filtros aplicados: Tipo de establecimiento: ESTABLECIMIENTO DE SALUD; Tipología: Establecimiento de salud con internación general; 

Código;Nombre;Provincia;Dependencia;Tipología;Localidad;Departamento;Domicilio;CP;Teléfono;Categoría de tipología;Origen de financiamiento;Latitud;Longitud
10060982300414;INSTITUTO MEDICO ARGENTINO DE BERISSO SA;Buenos Aires;Privado;ESCIG;VILLA NUEVA;BERISSO;12 N 4295;1923;0221-464-5373;Alto riesgo con terapia intensiva;Privado;-34.871585;-57.883301500000016
10061192315034;INSTITUTO MEDICO BRANDSEN;Buenos Aires;Privado;ESCIG;CORONEL BRANDSEN;BRANDSEN;Ferrari 128;1980;2223-444636;Alto riesgo con terapia intensiva;Privado;-35.1683854;-58.23398780000002
10540702364451;INSTITUTO MEDICO CERRO AZUL (IMCA);Misiones;Privado;ESCIG;CERRO AZUL;LEANDRO N. ALEM;Chacabuco 535;3313;(03752) 49-4059;Bajo riesgo con internación simple;Privado;-27.633737;-55.49764219999997
50660282374046;INSTITUTO MEDICO DE ALTA COMPLEJIDAD IMAC;Salta;Privado;ESCIG;SALTA;CAPITAL;Adolfo Guemes 82;4400;4954900;Alto riesgo con terapia intensiva especializada;Privado;-24.788443976977305;-65.41756510734558
10064412300416;INSTITUTO MEDICO DE LA CIUDAD;Buenos Aires;Privado;ESCIG;LA PLATA;LA PLATA;CALLE 6 1706;1900;0221-4834382;Bajo riesgo con internación simple;Privado;-34.9259203;-57.932315200000005
10100492324036;INSTITUTO MEDICO DE LA COMUNIDAD S.R.L.;Catamarca;Privado;ESCIG;SAN FERNANDO DEL VALLE DE CATAMARCA;CAPITAL;SALTA 31;4700;(03833) 45-1001;Alto riesgo con terapia intensiva;Privado;-28.46087466859738;-65.77731370925903
10064132300049;INSTITUTO MEDICO DE LA COMUNIDAD SA;Buenos Aires;Privado;ESCIG;JUNIN;JUNÍN;Alsina 224;6000;(02362) 424713;Alto riesgo con terapia intensiva;Privado;-34.5927151;-60.952280299999984
10062452316923;INSTITUTO MEDICO DE LA RIBERA;Buenos Aires;Privado;ESCIG;ENSENADA;ENSENADA;La Merced e/ Perú y Sarmiento  286;1925;null;Alto riesgo con terapia intensiva;Privado;-34.8596165;-57.904294300000004
10380212350033;INSTITUTO MEDICO DEL NORTE S.A.;Jujuy;Privado;ESCIG;SAN SALVADOR DE JUJUY;DR. MANUEL BELGRANO;Coronel Otero 461;4600;4223305;Mediano riesgo con internación con cuidados especiales;Privado;-24.1832914;-65.3015517
10062242300417;INSTITUTO MEDICO DEL OESTE SRL;Buenos Aires;Privado;ESCIG;CHIVILCOY;CHIVILCOY;Suipacha 75;6620;(02346) 423802;Alto riesgo con terapia intensiva;Privado;-34.8959684;-60.022797500000024
10260772829633;INSTITUTO MEDICO DEL SUR TRELEW;Chubut;Mutual;ESCIG;TRELEW;RAWSON;MARIANO MORENO N° 333;9100;0280-4421121;Mediano riesgo con internación con cuidados especiales;Privado;-43.2972099;-65.1013241
10420212353047;INSTITUTO MEDICO FAERAC;La Pampa;Privado;ESCIG;SANTA ROSA;CAPITAL;ROQUE SAENZ PEÑA 852;6300;02954-458046;Alto riesgo con terapia intensiva;Privado;-36.6265841;-64.28830149999999
10380212350034;INSTITUTO MEDICO INTEGRAL SAN SALVADOR S.A. (IMISS);Jujuy;Privado;ESCIG;SAN SALVADOR DE JUJUY;DR. MANUEL BELGRANO;Salta 740;4600;0388-4222048;Bajo riesgo con internación simple;Privado;-24.1823081;-65.30358509999996
10064412300419;INSTITUTO MEDICO MATER DEI;Buenos Aires;Privado;ESCIG;LA PLATA;LA PLATA;Calle 45 - 915;1900;0221-4821721;Alto riesgo con terapia intensiva;Privado;-34.9175118;-57.96059489999999
10065952300421;INSTITUTO MEDICO OLAVARRIA;Buenos Aires;Privado;ESCIG;OLAVARRIA;OLAVARRÍA;Gral. Paz 2540;7400;02284-442401;Alto riesgo con terapia intensiva;Privado;-36.89269050000001;-60.325457400000005
10620142370043;INSTITUTO MEDICO PATAGONICO (IMEPA);Río Negro;Privado;ESCIG;CHOELE CHOEL;AVELLANEDA;Avellaneda 715;8360;(02946) 44-2267;Bajo riesgo con internación simple;Privado;-39.29103;-65.66219999999998
10064412300422;INSTITUTO MEDICO PLATENSE SA;Buenos Aires;Privado;ESCIG;LA PLATA;LA PLATA;Calle 51 Nº 315;1900;(0221) 4257881;Alto riesgo con terapia intensiva;Privado;-34.91113251452426;-57.94442653656006
10062452300423;INSTITUTO MEDICO PRIVADO ALBERTI;Buenos Aires;Privado;ESCIG;VILLA CATELA;ENSENADA;SIDOTTI 167;1925;0221-4694387;Bajo riesgo con internación simple;Privado;-34.861799;-57.903186000000005
10062802300430;INSTITUTO MEDICO PRIVADO MITRE;Buenos Aires;Privado;ESCIG;MIRAMAR;GENERAL ALVARADO;avda. 23 (ex Mitre) 1146;7607;(02291) 420701;Alto riesgo con terapia intensiva;Privado;-38.27176411619456;-57.83852756023407
10100492324037;INSTITUTO MEDICO PRIVADO S.A.;Catamarca;Privado;ESCIG;SAN FERNANDO DEL VALLE DE CATAMARCA;CAPITAL;Sarmiento 375;4700;(03833) 42-3721;Alto riesgo con terapia intensiva;Privado;-28.465430312564084;-65.78001469373703
10340142347062;INSTITUTO MEDICO QUIRURGICO 3 DE DICIEMBRE;Formosa;Privado;ESCIG;FORMOSA;FORMOSA;MITRE 1501;3600;03704-426358;Alto riesgo con terapia intensiva;Privado;-26.1913989;-58.16794440000001
10460142355038;INSTITUTO MEDICO QUIRURGICO MERCADO LUNA;La Rioja;Privado;ESCIG;LA RIOJA;CAPITAL;Juan Bautista Alberdi 781;5300;0380-4427409;Mediano riesgo con internación con cuidados especiales;Privado;-29.4100693;-66.85949449999998
10140982331271;INSTITUTO MEDICO RIO CUARTO S.A;Córdoba;Privado;ESCIG;RIO CUARTO;RÍO CUARTO;Hipólito Irigoyen 1020;5800;0358-4679333;Alto riesgo con terapia intensiva;Privado;-33.127393;-64.347554
10020012715229;INSTITUTO MEDICO RODRIGUEZ PEÑA - OBRA SOCIAL PERSONAL PERFUMISTA;CABA;Obra social;ESCIG;PATERNAL;COMUNA 15;Av. San Martín 3175;1416;(011) 4581-8276;Mediano riesgo con internación con cuidados especiales;Privado;-34.602199016090196;-58.468379974365234
10100492324040;INSTITUTO MEDICO SAGRADO CORAZON SRL;Catamarca;Privado;ESCIG;SAN FERNANDO DEL VALLE DE CATAMARCA;CAPITAL;Núñez del Prado 424;4700;(03834) 743662;Alto riesgo con terapia intensiva especializada;Privado;-28.465828804171373;-65.7812350988388
10700282377026;INSTITUTO MEDICO SAN JUAN;San Juan;Privado;ESCIG;SAN JUAN;CAPITAL;CATAMARCA -SUR- 471;5400;264-4272685;Alto riesgo con terapia intensiva;Privado;-31.540189;-68.52986499999997
10064902317030;INSTITUTO MEDICO SARMIENTO;Buenos Aires;Privado;ESCIG;LOMAS DE ZAMORA;LOMAS DE ZAMORA;Sarmiento 250;1832;null;Bajo riesgo con internación simple;Privado;-34.7274717;-58.42255060000002
10540772364879;INSTITUTO MEDICO SOCIEDAD ANONIMA ( IMSA );Misiones;Privado;ESCIG;PUERTO RICO;LIBERTADOR GRL. SAN MARTÍN;Avda San Martín y Comandante Andresito;3334;null;Alto riesgo con terapia intensiva;Privado;-26.810053030326454;-55.02549648284912
10140142331272;INSTITUTO MODELO DE CARDIOLOGIA PRIVADO SRL;Córdoba;Privado;ESCIG;CORDOBA;CAPITAL;Avenida Sagrada Familia 359;5003;0351-4858585;Alto riesgo con terapia intensiva;Privado;-31.3959553;-64.23483870000001
10540912364477;INSTITUTO NERCOLINI;Misiones;Privado;ESCIG;OBERA;OBERÁ;Chubut 15 esquina Sarmiento;3360;03755 403252;Alto riesgo con terapia intensiva;Privado;-27.48101456314013;-55.12338638305664
10064412300425;INSTITUTO OLAZABAL S.R.L;Buenos Aires;Privado;ESCIG;LA PLATA;LA PLATA;Plaza Olazábal 163;1900;(0221) 4270946;Bajo riesgo con internación simple;Privado;-34.9057428;-57.96123550000004
10064832300426;INSTITUTO PRIVADO DE CLINICA Y CIRUGIA LOBOS;Buenos Aires;Privado;ESCIG;LOBOS;LOBOS;Chacabuco 284;7240;(02227) 430884;Alto riesgo con terapia intensiva;Privado;-35.182143;-59.094318799999996
10064552304974;INSTITUTO PRIVADO DE DIAGNOSTICO;Buenos Aires;Privado;ESCIG;LAS FLORES;LAS FLORES;Harosteguy 324;7200;null;Mediano riesgo con internación con cuidados especiales;Privado;-36.0140577;-59.09552780000001
10220212326071;INSTITUTO PRIVADO SANTA MARIA I S.R.L.;Chaco;Privado;ESCIG;PRESIDENCIA ROQUE SAENZ PENA;COMANDANTE FERNÁNDEZ;Chacabuco 634;3700;0364-442-9204;Alto riesgo con terapia intensiva;Privado;-26.7908648;-60.443587500000035
10020012315230;INSTITUTO QUIRURGICO DEL CALLAO;CABA;Privado;ESCIG;CONSTITUCION;COMUNA 1;Callao  483/486 /499 / Lavalle 1790;1048;5300-8600;Alto riesgo con terapia intensiva;Privado;-34.60315276523645;-58.39241981506348
10540282366009;INSTITUTO SIMES;Misiones;Privado;ESCIG;POSADAS;CAPITAL;Cordoba 2344;3300;03764437596;Bajo riesgo con internación simple;Privado;-27.3672963;-55.899470399999984
10821192388660;INTISTUTO DE REHABILITACION INTEGRAL APREPA;Santa Fe;Privado;ESCIG;SAN JERONIMO SUD;SAN LORENZO;Ruta 9 km 340;2136;null;Bajo riesgo con internación simple;Privado;null;null
10540282364511;IOT SANATORIO INTEGRAL;Misiones;Privado;ESCIG;POSADAS (MUNICIPIO DE POSADAS);CAPITAL;Bolívar 2376;3300;(03764) 44-0540;Alto riesgo con terapia intensiva;Privado;-27.3661881;-55.89967899999999
10020012315468;ITEBA - INSTITUTO DE TERAPIAS ESPECIALIZADAS DE BUENOS AIRES;CABA;Privado;ESCIG;FLORES;COMUNA 7;Terrada 550;C1406AHJ;(011) 4611-2647;Alto riesgo con terapia intensiva;Privado;-34.62529785895707;-58.47048282623291
10068052318194;LOS ALMENDROS TORCUATO;Buenos Aires;Privado;ESCIG;DON TORCUATO;TIGRE;General Ricchieri 1600;1611;null;Mediano riesgo con internación con cuidados especiales;Privado;-34.4896883;-58.61950949999999
10064272305633;MATERNIDAD RAMOS MEJIA;Buenos Aires;Privado;ESCIG;RAMOS MEJIA;LA MATANZA;Mitre Nº 175;1704;011-4658-9107;Bajo riesgo con internación simple;Privado;-34.654343295557055;-58.54672193527222
10220142326006;MEDICAS GIMENEZ SRL;Chaco;Privado;ESCIG;LAS PALMAS;BERMEJO;Cosme Gimenez y San Lorenzo;3518;0362- 447-0062;Bajo riesgo con internación simple;Privado;-27.048733;-58.67735600000003
10180212340297;MEDICCIS;Corrientes;Privado;ESCIG;CORRIENTES;CAPITAL;3de Abril 636;3400;null;Bajo riesgo con internación simple;Privado;null;null
10062602307542;MITO LABORAL S.R.L.;Buenos Aires;Privado;ESCIG;LUIS GUILLON;ESTEBAN ECHEVERRÍA;Bv. Buenos Aires 1255;1838;null;Mediano riesgo con internación con cuidados especiales;Privado;-34.81113429843049;-58.4501838684082
10540282364512;NEUMA RESPIRATORIA S.R.L.;Misiones;Privado;ESCIG;POSADAS (MUNICIPIO DE POSADAS);CAPITAL;25 de Mayo 2241;3300;0376 4425175;Alto riesgo con terapia intensiva especializada;Privado;-27.3715881;-55.88989409999999
10067912305985;NUEVA CLINICA CHACABUCO;Buenos Aires;Privado;ESCIG;TANDIL;TANDIL;Chacabuco 340;7000;null;Alto riesgo con terapia intensiva;Privado;-37.330714;-59.137426000000005
10900282396001;NUEVA CLINICA FAMAILLA;Tucumán;Privado;ESCIG;FAMAILLA;FAMAILLÁ;Sarmiento 155;4132;03863-461265;Alto riesgo con terapia intensiva;Privado;-27.0529247;-65.40232220000001
10340492347009;NUEVA CLINICA LAGUNA BLANCA;Formosa;Privado;ESCIG;LAGUNA BLANCA;PILCOMAYO;Avenida 25 de Mayo y Comandante Fontana;3613;03718-470078;Mediano riesgo con internación con cuidados especiales;Privado;-25.132658228995755;-58.2455849647522
10821192384117;NUEVA CLINICA NUESTRA SEÑORA DE LUJAN;Santa Fe;Privado;ESCIG;CARCARAÑA;SAN LORENZO;JUAN SEMINO 543;2138;0341-4941059;Bajo riesgo con internación simple;Privado;-32.8566716;-61.15615459999998
10067562300019;NUEVA CLINICA PRIVADA BECCAR;Buenos Aires;Privado;ESCIG;BECCAR;SAN ISIDRO;Julian Navarro 48;1643;(011) 4743-0396;Mediano riesgo con internación con cuidados especiales;Privado;-34.4599991;-58.529577399999994
10100702324038;NUEVA CLINICA RECREO S.R.L.;Catamarca;Privado;ESCIG;RECREO;LA PAZ;R. Sabagh;5260;(03832) 427016;Bajo riesgo con internación simple;Privado;-29.2793943;-65.05892979999999
10221472326016;NUEVA CLINICA VILLA BERTHET;Chaco;Privado;ESCIG;VILLA BERTHET;SAN LORENZO;SAN MARTÍN 273;3545;(03735)- 49-7006;Bajo riesgo con internación simple;Privado;-27.290028;-60.41255699999999
10180702339062;NUEVA CLINICA VIRGEN DEL ROSARIO;Corrientes;Privado;ESCIG;GOYA;GOYA;BARTOLOME MITRE 1112;3450;03777 422402;Alto riesgo con terapia intensiva;Privado;-29.1466919;-59.262308899999994
10060912300184;NUEVO SANATORIO BERAZATEGUI;Buenos Aires;Privado;ESCIG;BERAZATEGUI;BERAZATEGUI;Rigolleau (14) Nº 4121 esq. 141;1884;011-42164404;Alto riesgo con terapia intensiva;Privado;-34.76562877209459;-58.216456174850464
10500212757029;O.S.E.P. HOSPITAL NUESTRA SEÑORA DEL CARMEN.-;Mendoza;Obra social;ESCIG;GODOY CRUZ;GODOY CRUZ;JOAQUÍN V. GONZÁLEZ 245;5501;0261 - 4429100;Alto riesgo con terapia intensiva;Privado;-32.927800123635144;-68.85881513357162
10063572304615;OFTALMOLOGIA INTEGRAL;Buenos Aires;Privado;ESCIG;MAR DEL PLATA;GENERAL PUEYRREDÓN;Alsina 3143;7600;null;Bajo riesgo con internación simple;Privado;-38.0165263;-57.54533750000002
10020012715231;POLICLINICA BANCARIA 9 DE JULIO - OSBA;CABA;Obra social;ESCIG;CABALLITO;COMUNA 6;Av. Gaona 2197;1416;(011) 4586-8888;Alto riesgo con terapia intensiva;Privado;-34.61282916715521;-58.45754599584325
10064082317855;POLICLINICA DR. ARGERICH;Buenos Aires;Privado;ESCIG;HURLINGHAM;HURLINGHAM;German Argerich 1496;1686;null;Bajo riesgo con internación simple;Privado;-34.5900614;-58.6397063
10060582700431;POLICLINICA FELIPE VALLESE;Buenos Aires;Obra social;ESCIG;QUILMES OESTE;QUILMES;José de San Martín 401;1878;null;Alto riesgo con terapia intensiva;Privado;-34.7201901;-58.2614317
10901052198887;POLICLINICA LOMAS DE TAFI ENFERMERA MERCEDES SERRANO;Tucumán;Provincial;ESCIG;TAFI VIEJO;TAFÍ VIEJO;Avenida Ricardo AlfonsÍn y Batalla de TucumÁn;4103;0381-4614319;Bajo riesgo con internación simple;Público;null;null
10500142357049;POLICLINICO ATUEL.-;Mendoza;Privado;ESCIG;GENERAL ALVEAR;GENERAL ALVEAR;ALEXANDER FLEMING 292;5620;02625 - 4422351;Alto riesgo con terapia intensiva;Privado;-34.981923;-67.68165299999998
10540912364478;POLICLINICO BERTOLDI S.R.L.;Misiones;Privado;ESCIG;OBERA;OBERÁ;José Ingenieros 86;3360;(03755) 40-1134;Alto riesgo con terapia intensiva;Privado;-27.4840205;-55.12078199999996
10020012715232;POLICLINICO CENTRAL - O.S.U.O.M.R.A;CABA;Obra social;ESCIG;ALMAGRO;COMUNA 5;Hipolito Yrigoyen 3352;1208;(011) 4021-4400;Alto riesgo con terapia intensiva;Privado;-34.612848593108474;-58.413963317871094
10064272200433;POLICLINICO CENTRAL SAN JUSTO;Buenos Aires;Municipal;ESCIG;SAN JUSTO;LA MATANZA;ALMAFUERTE 3016;1754;011-46510164;Alto riesgo con terapia intensiva;Público;-34.6770025;-58.5610284
10780212383018;POLICLINICO DEL ATLANTICO SUR;Santa Cruz;Privado;ESCIG;RIO GALLEGOS;GÜER AIKE;MAIPÚ 555;9400;(02966) 420202/420939/420940;Alto riesgo con terapia intensiva;Privado;-51.62730179727799;-69.2090392112732
10020012715233;POLICLINICO DEL DOCENTE - OSPLAD;CABA;Obra social;ESCIG;BALVANERA;COMUNA 3;Lavalle 1974;1051;(011) 5218-7100;Alto riesgo con terapia intensiva;Privado;-34.60329406047471;-58.394694328308105
10066482316867;POLICLINICO GUERNICA S.A.;Buenos Aires;Privado;ESCIG;GUERNICA;PRESIDENTE PERÓN;AVENIDA Eva Duarte de Perón 1693;1862;null;Bajo riesgo con internación simple;Privado;-34.9094456;-58.3679037
10620422370044;POLICLINICO MODELO DE CIPOLLETTI S.A.;Río Negro;Privado;ESCIG;CIPOLLETTI;GENERAL ROCA;San Martín esq. Libertad;8324;(0299) 403-9090;Alto riesgo con terapia intensiva;Privado;-38.94188;-67.98854
10580352367037;POLICLINICO NEUQUEN INSTITUTO DE D Y T SA;Neuquén;Privado;ESCIG;NEUQUEN;CONFLUENCIA;ALBERDI 269;8300;0299-4423061;Alto riesgo con terapia intensiva especializada;Privado;-38.953201586850895;-68.05538892745972
10820842386244;POLICLINICO PAMI I;Santa Fe;Privado;ESCIG;ROSARIO;ROSARIO;Sarmiento 373;2000;0341-4803520;Alto riesgo con terapia intensiva;Privado;-32.941448;-60.63702799999999
10140142431276;POLICLINICO POLICIAL SAN RAFAEL;Córdoba;FFAA/Seguridad;ESCIG;CORDOBA;CAPITAL;LUIS AGOTE 2825;5010;0351-4333523;Mediano riesgo con internación con cuidados especiales;Público;-31.424873;-64.22456199999999
10141402331275;POLICLINICO PRIVADO FREYRE;Córdoba;Privado;ESCIG;FREYRE;SAN JUSTO;SAN MARTIN 367;2413;03564-461149;Bajo riesgo con internación simple;Privado;-31.163673;-62.09946400000001
10540142364421;POLICLINICO PRIVADO S.R.L.;Misiones;Privado;ESCIG;ARISTOBULO DEL VALLE;CAINGUÁS;25 de Mayo 974;3364;(03755) 47-0150;Bajo riesgo con internación simple;Privado;-27.0977253;-54.89666840000001
10620772370045;POLICLINICO PRIVADO SAN ANTONIO;Río Negro;Privado;ESCIG;SAN ANTONIO OESTE;SAN ANTONIO;25 DE MAYO 318;8520;(02934) 42-1219;Bajo riesgo con internación simple;Privado;-40.7297327;-64.9489173
10140982331279;POLICLINICO PRIVADO SAN LUCAS;Córdoba;Privado;ESCIG;RIO CUARTO;RÍO CUARTO;Mitre 930;5800;0358-4640232;Alto riesgo con terapia intensiva;Privado;-33.1246919;-64.35310520000002
10064272305643;POLICLINICO REGIONAL EVA PERON;Buenos Aires;Privado;ESCIG;RAMOS MEJIA;LA MATANZA;Avenida de Mayo 980;1704;null;Alto riesgo con terapia intensiva;Privado;-34.6498231;-58.56358690000002
10062602200434;POLICLINICO SOFIA TERRERO DE SANTA MARINA;Buenos Aires;Municipal;ESCIG;MONTE GRANDE;ESTEBAN ECHEVERRÍA;General Alvear 350;1842;(011) 4290-0266;Alto riesgo con terapia intensiva;Público;-34.8139711;-58.45933789999998
10062602218201;POLICLINICO SOFIA TERRERO DE SANTAMARINA;Buenos Aires;Municipal;ESCIG;MONTE GRANDE;ESTEBAN ECHEVERRÍA;General Alvear 350;1842;null;Alto riesgo con terapia intensiva;Público;-34.8139711;-58.45933789999998
10065052300061;POLICONSULTORIOS - (548);Buenos Aires;Privado;ESCIG;MAGDALENA;MAGDALENA;Chacabuco 548;1913;02221-452388;Bajo riesgo con internación simple;Privado;-35.0766188;-57.51842420000003
10068612317461;POSADA DE CONVALECIENTES LOYOLA;Buenos Aires;Privado;ESCIG;FLORIDA;VICENTE LÓPEZ;Adolfo Alsina 2311;1602;null;Bajo riesgo con internación simple;Privado;-34.5391552;-58.4881666
10140352231280;POSTA SANITARIA NICOLAS BRUZZONE;Córdoba;Municipal;ESCIG;NICOLAS BRUZZONE;GENERAL ROCA;25 de mayo s/n;6271;03583-496032;Bajo riesgo con internación simple;Público;-34.83544846248508;-64.26855504512787
10780492183024;PUESTO SANITARIO BAJO CARACOLES;Santa Cruz;Provincial;ESCIG;BAJO CARACOLES;RÍO CHICO;RUTA PROV. 40 KM 130;9315;null;Bajo riesgo con internación simple;Público;-47.44225339832595;-70.92550277709961
10780282183020;PUESTO SANITARIO EL CHALTEN;Santa Cruz;Provincial;ESCIG;EL CHALTEN;LAGO ARGENTINO;De Agostini S/Nº;9301;(02962) 49-3033;Bajo riesgo con internación simple;Público;-49.333268;-72.88607000000002
10780142183021;PUESTO SANITARIO FITZ ROY;Santa Cruz;Provincial;ESCIG;FITZ ROY;DESEADO;Florentin Ameguino;9019;029024443503;Bajo riesgo con internación simple;Público;-47.02624091604714;-67.24784076232027
10780142183022;PUESTO SANITARIO JARAMILLO;Santa Cruz;Provincial;ESCIG;JARAMILLO;DESEADO;RUTA NAC. 281 J. FONT S/N°;9053;4806002;Bajo riesgo con internación simple;Público;-47.183036;-67.14900999999998
10780492183025;PUESTO SANITARIO LAGO POSADAS;Santa Cruz;Provincial;ESCIG;LAGO POSADAS;RÍO CHICO;Las Lengas y Las Calandrias;9315;02963-490216;Bajo riesgo con internación simple;Público;-47.56512;-71.74324999999999
10780282183023;PUESTO SANITARIO TRES LAGOS;Santa Cruz;Provincial;ESCIG;TRES LAGOS;LAGO ARGENTINO;AV. SAN MARTÍN S/N Y GÜEMES;9301;(02962) 49-5074;Bajo riesgo con internación simple;Público;-49.598467;-71.44436999999999
10064132318764;QR NOROESTE INTERNACION DOMICILIARIA;Buenos Aires;Privado;ESCIG;JUNIN;JUNÍN;lebenshon n 223;6000;null;Alto riesgo con terapia intensiva;Privado;null;null
10067002300435;SALA DE PRIMEROS AUXILIOS ARROYO CORTO;Buenos Aires;Privado;ESCIG;ARROYO CORTO;SAAVEDRA;DIPUTADO CHAPARRA 250;8172;02923-496013;Bajo riesgo con internación simple;Privado;-37.49381944082108;-62.3182983440347
10060072200496;SALA DE PRIMEROS AUXILIOS DR. D. C. LOYARTE;Buenos Aires;Municipal;ESCIG;MAZA;ADOLFO ALSINA;AV. 25 DE MAYO N° 476;6343;02935-48094;Bajo riesgo con internación simple;Público;-36.806261006694555;-63.32862854003906
10820842184149;SAMCO ACEBAL - HOSPITAL MARIA SAA PEREYRA;Santa Fe;Provincial;ESCIG;ACEBAL;ROSARIO;A. del Valle 303;2109;03469-420160ctrex 6367;Bajo riesgo con internación simple;Público;-33.240927290547916;-60.83528137416579
10820282184121;SAMCO ALCORTA  DR. J. J. MAIZTEGUI;Santa Fe;Provincial;ESCIG;ALCORTA;CONSTITUCIÓN;9 de Julio 1078;2117;03465/470257ctrex 6322;Mediano riesgo con internación con cuidados especiales;Público;-31.6622445;-60.71397300000001
10820982184122;SAMCO ALEJANDRA;Santa Fe;Provincial;ESCIG;ALEJANDRA;SAN JAVIER;9 de Julio 1260;3051;03405/492063;Bajo riesgo con internación simple;Público;-29.911342292993027;-59.8249876499176
10820842184094;SAMCO ALVAREZ;Santa Fe;Provincial;ESCIG;ALVAREZ;ROSARIO;Salta 880;2107;03402-461030;Bajo riesgo con internación simple;Público;-33.132158;-60.805439999999976
10820072184123;SAMCO ARMSTRONG;Santa Fe;Provincial;ESCIG;ARMSTRONG;BELGRANO;PJE PEDRO ROLANDO 1602;2508;03471-461342;Mediano riesgo con internación con cuidados especiales;Público;-32.78806;-61.60397999999998
10820912184124;SAMCO ARRUFO;Santa Fe;Provincial;ESCIG;ARRUFO;SAN CRISTÓBAL;Dr. Iglesias 323;2344;03491/493321;Bajo riesgo con internación simple;Público;-30.230833261466326;-61.72901272773743
10820142184125;SAMCO ARTEAGA;Santa Fe;Provincial;ESCIG;ARTEAGA;CASEROS;Belgrano 387;2187;03467/450369ctrex 6351;Bajo riesgo con internación simple;Público;-33.090031448932415;-61.79165840148926
10820912184151;SAMCO BARON HIRSCH;Santa Fe;Provincial;ESCIG;MOISES VILLE;SAN CRISTÓBAL;Zona Urbana;2313;03409-420011Ctrex 6245;Bajo riesgo con internación simple;Público;-30.71348;-61.47782000000001
10821052184000;SAMCO BARRANCAS;Santa Fe;Provincial;ESCIG;BARRANCAS;SAN JERÓNIMO;Dr  Agote 132;2246;03466/420217 ctx 6342;Mediano riesgo con internación con cuidados especiales;Público;-32.23168007936917;-60.98304748535156
10820142184126;SAMCO BERABEVU;Santa Fe;Provincial;ESCIG;BERAVEBU;CASEROS;E. Ganavelli 215;2826;03465/494105ctrex 6330;Bajo riesgo con internación simple;Público;-33.34189398681255;-61.86156749725342
10820142184127;SAMCO BIGAND;Santa Fe;Provincial;ESCIG;BIGAND;CASEROS;San Martín 1088;2177;03464-461028;Mediano riesgo con internación con cuidados especiales;Público;-33.374712;-61.18016299999999
10820282184152;SAMCO BOMBAL;Santa Fe;Provincial;ESCIG;BOMBAL;CONSTITUCIÓN;Altamirano 567;2179;03465-497039;Bajo riesgo con internación simple;Público;-33.458835343237084;-61.32011532783508
10820072184128;SAMCO BOUQUET;Santa Fe;Provincial;ESCIG;BOUQUET;BELGRANO;3 de Febrero 210;2523;03471-496376;Bajo riesgo con internación simple;Público;-32.42535305082757;-61.88877582550049
10820492184130;SAMCO CARLOS HARTENECK;Santa Fe;Provincial;ESCIG;VILLA GUILLERMINA;GENERAL OBLIGADO;Estanislao López 500;3589;03482/475000;Mediano riesgo con internación con cuidados especiales;Público;-28.243398040901297;-59.452911615371704
10820352184131;SAMCO CAYASTA;Santa Fe;Provincial;ESCIG;CAYASTA;GARAY;Alvaro Gil S/N;3001;03405/493011;Bajo riesgo con internación simple;Público;-31.20183388113558;-60.16381502151489
10821262184129;SAMCO CAÑADA ROSQUIN;Santa Fe;Provincial;ESCIG;CAÑADA ROSQUIN;SAN MARTÍN;Sarmiento 150;2454;03401/470275;Bajo riesgo con internación simple;Público;-32.04969334049668;-61.596243381500244
10820142184154;SAMCO CHAÑAR LADEADO;Santa Fe;Provincial;ESCIG;CHAÑAR LADEADO;CASEROS;Santa Fe 268;2643;03468 - 481337;Bajo riesgo con internación simple;Público;-33.321965991969925;-62.04124599695206
10821052184133;SAMCO CORONDA;Santa Fe;Provincial;ESCIG;CORONDA;SAN JERÓNIMO;España 2307;2240;0342/4910030 ctx 3445;Mediano riesgo con internación con cuidados especiales;Público;-32.0236942;-61.215181099999995
10821052184134;SAMCO DIAZ;Santa Fe;Provincial;ESCIG;DIAZ;SAN JERÓNIMO;Sunchales 384;2148;03466/496113;Bajo riesgo con internación simple;Público;-32.3743437;-61.09303060000002
10820212184135;SAMCO DR AMILCAR GOROSITO;Santa Fe;Provincial;ESCIG;SUNCHALES;CASTELLANOS;Avenida Belgrano 332;2322;03493-420173 Cx1271;Bajo riesgo con internación simple;Público;-30.9419827;-61.5615444
10820492184136;SAMCO DR. BARTOLOME B. PARMA;Santa Fe;Provincial;ESCIG;VILLA ANA;GENERAL OBLIGADO;25 de Mayo;3583;03482-494033;Bajo riesgo con internación simple;Público;-28.8413525;-59.63500320000003
10820352184132;SAMCO DR. ELADIO ANTONUCCI;Santa Fe;Provincial;ESCIG;COLONIA MASCIAS;GARAY;Ruta 1 Km 123;3003;03405/424525ctrex 6214;Bajo riesgo con internación simple;Público;-30.79921143963721;-60.01650810241699
10820212184091;SAMCO DR. JAIME FERRE;Santa Fe;Provincial;ESCIG;RAFAELA;CASTELLANOS;Lisandro de la Torre 737;2300;03492-421621/27;Alto riesgo con terapia intensiva;Público;-31.2442157;-61.500699999999995
